date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:39	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:28:39%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.php	(from https://banca.windstripedesign.ro/tr/loan/get-loan)
21:28:40	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:28:39%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.php	(from https://banca.windstripedesign.ro/tr/loan/loan-application)
21:28:40	925/925	---M--	200	added ('OK')	application/opensearchdescription+xml	etag:%22196938-1773930520;;;%22	https://banca.windstripedesign.ro/tr/search-page-5?format=opensearch	D:/themebank/bank/banca.windstripedesign.ro/tr/search-page-5f758	(from https://banca.windstripedesign.ro/tr/job-pages/career)
21:28:41	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:28:41%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.php	(from https://banca.windstripedesign.ro/tr/job-pages/career)
21:28:42	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:28:42%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.php	(from https://banca.windstripedesign.ro/tr/job-pages/jobs)
21:28:43	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:28:42%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.php	(from https://banca.windstripedesign.ro/tr/job-pages/job-application)
21:28:43	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:28:43%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.php	(from https://banca.windstripedesign.ro/tr/pages/cards)
21:29:31	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:28:45%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.php	(from https://banca.windstripedesign.ro/tr/pages/about-us)
21:29:34	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:29:33%20GMT	https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1dc.delayed	(from https://banca.windstripedesign.ro/tr/pages/contact-us)
21:29:34	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1dd.delayed	(from https://banca.windstripedesign.ro/tr/pages/404-error)
21:29:34	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1de.delayed	(from https://banca.windstripedesign.ro/tr/pages/404-error)
21:29:35	5788/5788	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22196940-1773930575;;;%22	https://banca.windstripedesign.ro/tr/blog/blog-listing?format=feed&type=rss	D:/themebank/bank/banca.windstripedesign.ro/tr/blog/blog-listingc0d0	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:36	9743/9743	---MC-	200	added ('OK')	application/atom+xml	etag:%22196941-1773930576;;;%22	https://banca.windstripedesign.ro/tr/blog/blog-listing?format=feed&type=atom	D:/themebank/bank/banca.windstripedesign.ro/tr/blog/blog-listing7b17	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:38	66829/66829	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:37%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/five-steps-to-buying-for-your-home-loan	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/five-steps-to-buying-for-your-home-loan.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:39	66820/66820	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:38%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/how-to-save-enough-money-to-buy-a-home	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/how-to-save-enough-money-to-buy-a-home.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:40	66717/66717	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:39%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/create-a-joomla-multi-step-form	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/create-a-joomla-multi-step-form.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:40	66822/66822	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:40%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/what-happens-to-your-debt-when-you-die	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/what-happens-to-your-debt-when-you-die.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:42	66697/66697	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:41%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/how-do-banca-banks-make-money	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/how-do-banca-banks-make-money.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:42	66743/66743	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:42%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/finance-your-property-in-a-market	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/finance-your-property-in-a-market.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:43	66881/66881	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:43%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/how-our-revamped-api-can-help-your-finances	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/how-our-revamped-api-can-help-your-finances.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:44	66821/66821	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:44%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing/linking-your-finances-and-your-business	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing/linking-your-finances-and-your-business.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:45	61671/61671	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:45%20GMT	https://banca.windstripedesign.ro/tr/blog-5/blog-listing	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-5/blog-listing.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:46	51323/51323	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:46%20GMT	https://banca.windstripedesign.ro/tr/blog-listing-5/bank-transfer	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-listing-5/bank-transfer.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:47	51305/51305	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:47%20GMT	https://banca.windstripedesign.ro/tr/blog-listing-5/technology	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-listing-5/technology.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:48	51293/51293	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:47%20GMT	https://banca.windstripedesign.ro/tr/blog-listing-5/security	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-listing-5/security.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:48	51287/51287	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:48%20GMT	https://banca.windstripedesign.ro/tr/blog-listing-5/privacy	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-listing-5/privacy.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:49	52839/52839	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:49%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/banking	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/banking.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:50	52860/52860	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:50%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/web-design	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/web-design.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:51	52825/52825	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:51%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/ui-ux	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/ui-ux.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:52	52818/52818	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:52%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/saas	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/saas.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:53	52846/52846	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:53%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/software	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/software.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:54	52846/52846	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:54%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/creative	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/creative.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:55	52839/52839	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:54%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/product	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/product.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:55	52867/52867	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:55%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/development	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/development.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:57	52832/52832	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:56%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/design	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/design.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:57	52846/52846	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:57%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/security	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/security.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:58	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1f9.delayed	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:58	52832/52832	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:58%20GMT	https://banca.windstripedesign.ro/tr/tags-page-5/agency	D:/themebank/bank/banca.windstripedesign.ro/tr/tags-page-5/agency.html	(from https://banca.windstripedesign.ro/tr/blog/blog-listing)
21:29:59	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1fb.delayed	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business/credit-rating-as-a-private-customer)
21:29:59	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1fc.delayed	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business/get-hold-of-your-private-loans-with-a-promissory)
21:29:59	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1fd.delayed	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business/what-is-apr-and-what-can-you-actually-use-it)
21:30:00	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.1fe.delayed	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business/superfast-loans-for-your-dream-home)
21:30:00	51632/51632	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:29:59%20GMT	https://banca.windstripedesign.ro/tr/blog-listing-5	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-listing-5.html	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business/credit-rating-as-a-private-customer)
21:30:01	3325/3325	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22196968-1773930600;;;%22	https://banca.windstripedesign.ro/tr/blog-listing-5/business?format=feed&type=rss	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-listing-5/businessc0d0	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business)
21:30:02	5354/5354	---M--	200	added ('OK')	application/atom+xml	etag:%22196969-1773930601;;;%22	https://banca.windstripedesign.ro/tr/blog-listing-5/business?format=feed&type=atom	D:/themebank/bank/banca.windstripedesign.ro/tr/blog-listing-5/business7b17	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business)
21:30:02	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.201.delayed	(from https://banca.windstripedesign.ro/tr/blog-listing-5/business)
21:30:02	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.202.delayed	(from https://banca.windstripedesign.ro/it/home/demo-01)
21:30:02	556/556	---M-Z	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2009:50:30%20GMT	https://banca.windstripedesign.ro/media/mod_languages/css/template.min.css?96bd876fc70582672ce4f3faa55caefe	D:/themebank/bank/banca.windstripedesign.ro/media/mod_languages/css/template.min04e0.css	(from https://banca.windstripedesign.ro/it/home/demo-02)
21:30:03	2129/2129	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2005%20Jan%202024%2009:50:30%20GMT	https://banca.windstripedesign.ro/media/legacy/js/joomla-chosen.min.js?96bd876fc70582672ce4f3faa55caefe	D:/themebank/bank/banca.windstripedesign.ro/media/legacy/js/joomla-chosen.min04e0.js	(from https://banca.windstripedesign.ro/it/home/demo-02)
21:30:03	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.205.delayed	(from https://banca.windstripedesign.ro/it/home/demo-02)
21:30:05	66746/66746	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:05%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/loan/what-credit-limit-should-i-request	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/loan/what-credit-limit-should-i-request.html	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:06	59306/59306	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:06%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/loan	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/loan.html	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:06	66700/66700	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2007:54:58%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/loan/which-bank-account-should-i-open	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/loan/which-bank-account-should-i-open.html	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:07	66884/66884	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:07%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/loan/banking-basics-get-to-know-your-bank-account	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/loan/banking-basics-get-to-know-your-bank-account.html	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:08	66898/66898	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:08%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/loan/banking-basics-get-to-know-your-bank-account-2	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/loan/banking-basics-get-to-know-your-bank-account-2.html	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:09	66728/66728	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:09%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/loan/which-bank-account-should-i-open-2	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/loan/which-bank-account-should-i-open-2.html	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:10	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.20d.delayed	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:10	66760/66760	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:10%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/loan/what-credit-limit-should-i-request-2	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/loan/what-credit-limit-should-i-request-2.html	(from https://banca.windstripedesign.ro/it/home/demo-03)
21:30:11	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2019%20Mar%202026%2014:30:10%20GMT	https://banca.windstripedesign.ro/index.php/loan/loan-application	D:/themebank/bank/banca.windstripedesign.ro/index.php/loan/loan-application	(from https://banca.windstripedesign.ro/it/loan/get-loan)
21:30:11	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.20f.delayed	(from https://banca.windstripedesign.ro/it/loan/get-loan)
21:30:11	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.210.delayed	(from https://banca.windstripedesign.ro/it/loan/loan-application)
21:30:11	925/925	---M--	200	added ('OK')	application/opensearchdescription+xml	etag:%22196976-1773930611;;;%22	https://banca.windstripedesign.ro/it/search-page-4?format=opensearch	D:/themebank/bank/banca.windstripedesign.ro/it/search-page-4f758	(from https://banca.windstripedesign.ro/it/job-pages/career)
21:30:11	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.212.delayed	(from https://banca.windstripedesign.ro/it/job-pages/career)
21:30:12	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.213.delayed	(from https://banca.windstripedesign.ro/it/job-pages/jobs)
21:30:12	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.214.delayed	(from https://banca.windstripedesign.ro/it/job-pages/job-application)
21:30:12	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.215.delayed	(from https://banca.windstripedesign.ro/it/pages/cards)
21:30:12	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.216.delayed	(from https://banca.windstripedesign.ro/it/pages/about-us)
21:30:13	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.217.delayed	(from https://banca.windstripedesign.ro/it/pages/contact-us)
21:30:13	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.218.delayed	(from https://banca.windstripedesign.ro/it/pages/404-error)
21:30:13	0/-1	---M--	302	error ('')			https://banca.windstripedesign.ro/index.php	D:/themebank/bank/banca.windstripedesign.ro/index.219.delayed	(from https://banca.windstripedesign.ro/it/pages/404-error)
21:30:13	5788/5788	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22196977-1773930613;;;%22	https://banca.windstripedesign.ro/it/blog/blog-listing?format=feed&type=rss	D:/themebank/bank/banca.windstripedesign.ro/it/blog/blog-listingc0d0	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:14	9743/9743	---M--	200	added ('OK')	application/atom+xml	etag:%22196978-1773930614;;;%22	https://banca.windstripedesign.ro/it/blog/blog-listing?format=feed&type=atom	D:/themebank/bank/banca.windstripedesign.ro/it/blog/blog-listing7b17	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:15	66794/66794	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:15%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/five-steps-to-buying-for-your-home-loan	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/five-steps-to-buying-for-your-home-loan.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:16	66785/66785	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:16%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/how-to-save-enough-money-to-buy-a-home	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/how-to-save-enough-money-to-buy-a-home.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:18	66682/66682	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:17%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/create-a-joomla-multi-step-form	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/create-a-joomla-multi-step-form.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:19	66787/66787	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:18%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/what-happens-to-your-debt-when-you-die	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/what-happens-to-your-debt-when-you-die.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:20	66662/66662	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:19%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/how-do-banca-banks-make-money	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/how-do-banca-banks-make-money.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:21	66708/66708	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:20%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/finance-your-property-in-a-market	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/finance-your-property-in-a-market.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:22	66846/66846	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:21%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/how-our-revamped-api-can-help-your-finances	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/how-our-revamped-api-can-help-your-finances.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:23	66786/66786	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:22%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing/linking-your-finances-and-your-business	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing/linking-your-finances-and-your-business.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:24	61671/61671	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:23%20GMT	https://banca.windstripedesign.ro/it/blog-4/blog-listing	D:/themebank/bank/banca.windstripedesign.ro/it/blog-4/blog-listing.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:24	51309/51309	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:24%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/bank-transfer	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/bank-transfer.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:25	51291/51291	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:25%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/technology	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/technology.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:26	51279/51279	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:26%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/security	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/security.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:27	51273/51273	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:27%20GMT	https://banca.windstripedesign.ro/it/blog-listing-4/privacy	D:/themebank/bank/banca.windstripedesign.ro/it/blog-listing-4/privacy.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:28	52780/52780	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:28%20GMT	https://banca.windstripedesign.ro/it/tags-page-4/banking	D:/themebank/bank/banca.windstripedesign.ro/it/tags-page-4/banking.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:29	52801/52801	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:29%20GMT	https://banca.windstripedesign.ro/it/tags-page-4/web-design	D:/themebank/bank/banca.windstripedesign.ro/it/tags-page-4/web-design.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:30	52766/52766	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:30%20GMT	https://banca.windstripedesign.ro/it/tags-page-4/ui-ux	D:/themebank/bank/banca.windstripedesign.ro/it/tags-page-4/ui-ux.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:31	52759/52759	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:31%20GMT	https://banca.windstripedesign.ro/it/tags-page-4/saas	D:/themebank/bank/banca.windstripedesign.ro/it/tags-page-4/saas.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:32	52787/52787	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:32%20GMT	https://banca.windstripedesign.ro/it/tags-page-4/software	D:/themebank/bank/banca.windstripedesign.ro/it/tags-page-4/software.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:33	52787/52787	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:33%20GMT	https://banca.windstripedesign.ro/it/tags-page-4/creative	D:/themebank/bank/banca.windstripedesign.ro/it/tags-page-4/creative.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
21:30:34	52780/52780	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Mar%202026%2014:30:33%20GMT	https://banca.windstripedesign.ro/it/tags-page-4/product	D:/themebank/bank/banca.windstripedesign.ro/it/tags-page-4/product.html	(from https://banca.windstripedesign.ro/it/blog/blog-listing)
